"project_name","start_end_SHA","noiseType","changeSet-triple"
"E:\project-DataSets20240917\WebGoat","[22698e4f84ed3ee5e41f90161e9ff8f2689c6197, 2a8d9c29fa1a16350070e4b71f48e12d77af80d7, c2d8ff16f3d6808ef58d5244ef60b29edead8df4]","[NO_NOISE, [webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/jwt/votes/Vote.java|RENAME_ATTRIBUTE], [webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/jwt/votes/Vote.java|RENAME_PARAMETER]]","[Vote, incrementNumberOfVotes, reset]"
"E:\project-DataSets20240917\WebGoat","[5ba0349b2a486cad5798fd258c740c25cfa4a2ef, 92dd28501acde03aae89daf532475585c6a5f7bf, b3c18ca0efe78f09a4a94f0a9a3b74012a27176b]","[[webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/jwt/JWTFinalEndpoint.java|INVERT_CONDITION, webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/jwt/JWTRefreshEndpoint.java|RENAME_VARIABLE], NO_NOISE, [webgoat-lessons/insecure-login/src/main/java/org/owasp/webgoat/insecure_login/InsecureLoginTask.java|INLINE_VARIABLE]]","[JWTFinalEndpoint, Vote, calculateStars, checkout, completed, createNewTokens, decode, encode, follow, incrementNumberOfVotes, newToken, reset]"
"E:\project-DataSets20240917\WebGoat","[5b4319fe6ae70de95722920252b019a803598512, 843793d1b8c3b0bd1943e21ef56f80e42a6d860b, ca07b94d4ef824944e347dc5249cde2a00ef2499]","[NO_NOISE, NO_NOISE, [webgoat-lessons/insecure-login/src/main/java/org/owasp/webgoat/insecure_login/InsecureLoginTask.java|RENAME_VARIABLE]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[4cc01ca300b5ae463c06133d094622ecbfad4014, 7697ef8ce41aaebe5b8d9446743972c6b16fe3e0, cec8998d68eccc6dddc55c357ab260691da20fc3]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[4eea49d73316866906d497e7f1050826ed52c2b5, 83f5b18b3a45927e0b2d6feef9425a90bd777138, ce0ea890832dc6c6578b1ffc8ae282e5ff58da48]","[NO_NOISE, [webgoat-lessons/insecure-login/src/main/java/org/owasp/webgoat/insecure_login/InsecureLoginTask.java|RENAME_VARIABLE], NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[003662476b2265c0fb05a5e40559139438010907, 22176c442dec34e4fd3b1ad4c5291cd324ddaf15, 94e975753baf0d59159389b0616050589ed1d64f]","[NO_NOISE, NO_NOISE, [webgoat-lessons/insecure-login/src/main/java/org/owasp/webgoat/insecure_login/InsecureLoginTask.java|RENAME_VARIABLE]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[80aa7d18be888417bedfc0a87f1ec25c41cb82f7, eec49307a94988ee5bea8c691f092c8e12ae34b8, f63881d20c57a2bb240ca329fcfaa45cff79ad81]","[NO_NOISE, NO_NOISE, [webgoat-lessons/insecure-login/src/main/java/org/owasp/webgoat/insecure_login/InsecureLoginTask.java|EXTRACT_VARIABLE]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[4fc7f3c6def4308445b0c801626aefcfb7c95692, 9da75818a01d9297c22643211ff33e9e1a465b81, fcbae6f4ddd8bde817c8341e69f291f6c4b7058c]","[NO_NOISE, [webgoat-lessons/insecure-login/src/main/java/org/owasp/webgoat/insecure_login/InsecureLoginTask.java|RENAME_VARIABLE], [webgoat-lessons/insecure-login/src/main/java/org/owasp/webgoat/insecure_login/InsecureLoginTask.java|RENAME_VARIABLE]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[58d9b32942629cec0187d03c730fb8493a4707f0, ceca7de5e7ae53d7f1829368e95990bab48ba9f7, ebfe63e88ddc5da93499ff8859b67986be7a1361]","[[webgoat-lessons/insecure-login/src/main/java/org/owasp/webgoat/insecure_login/InsecureLoginTask.java|RENAME_VARIABLE], [webgoat-lessons/insecure-login/src/main/java/org/owasp/webgoat/insecure_login/InsecureLoginTask.java|EXTRACT_VARIABLE], [webgoat-lessons/insecure-login/src/main/java/org/owasp/webgoat/insecure_login/InsecureLoginTask.java|INLINE_VARIABLE]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[24a5e5bcea04748a36a974d6cbd35deb80d0ac9d, 5517f4e40d6925e48f5989a73ac83c6e21713c87, b957dbb9a888852b8c0ec5177adb60a41b2b9e82]","[[webgoat-lessons/insecure-login/src/main/java/org/owasp/webgoat/insecure_login/InsecureLoginTask.java|EXTRACT_VARIABLE], NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[42c5379899b600e56f9578a83697413816e01495, 6007787d094e35324e94159897e0d7d6739c50c1, 98f66a40a3e4dae3a6bd96419d71ac531becb868]","[[webgoat-lessons/insecure-login/src/main/java/org/owasp/webgoat/insecure_login/InsecureLoginTask.java|EXTRACT_VARIABLE], [webgoat-lessons/insecure-login/src/main/java/org/owasp/webgoat/insecure_login/InsecureLoginTask.java|EXTRACT_VARIABLE], NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[081e1df0ce3bb4f25c06d426a92fdfa9efe9838f, 27ed478e0de0e91872d602ddc3fc33e020ee2d02, 2db7e83e612e08c7fe6e2b5e034a44ac666cafd7]","[[webgoat-lessons/insecure-login/src/main/java/org/owasp/webgoat/insecure_login/InsecureLoginTask.java|EXTRACT_VARIABLE], NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[0a1641ab442a921249c263ac1fb8d6daaea6d112, f08bff011817f27b09e0e2e80a147be46db35210, f66f8eccd3ccadc86de9d269c1209bad7af82556]","[NO_NOISE, NO_NOISE, [webgoat-lessons/insecure-login/src/main/java/org/owasp/webgoat/insecure_login/InsecureLoginTask.java|EXTRACT_VARIABLE]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[8d892ddbeadd2d5e0a532483f6eebfd61d01eeba, cfd790b1a128f1ad3530ef6f0008dd3e51b2283a, f0714c4c7a408eadeb0a3875d162878d63dbd0e7]","[[webgoat-lessons/insecure-login/src/main/java/org/owasp/webgoat/insecure_login/InsecureLoginTask.java|EXTRACT_VARIABLE, webgoat-lessons/insecure-login/src/main/java/org/owasp/webgoat/insecure_login/InsecureLoginTask.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[completed, readObject]"
"E:\project-DataSets20240917\WebGoat","[5bc05255c48498eebf207f0dc79927111dfacc36, 795c03af13a02e2dfec2f9fb692cb7a00399fcd6, d7664543d7c9aeb619eb004cad26b2dac9c908d1]","[NO_NOISE, NO_NOISE, NO_NOISE]","[readObject]"
"E:\project-DataSets20240917\WebGoat","[190058f7dae4c17cb5526e63ac0b43410af13734, 7ccc7155d9ec647cc3f72388f19cb54223c9b9e9, bfa964e4d10b9e1a9a2ea0fc9799b8540bb8629f]","[NO_NOISE, NO_NOISE, [webgoat-lessons/insecure-deserialization/src/main/java/org/dummy/insecure/framework/VulnerableTaskHolder.java|RENAME_VARIABLE]]","[readObject]"
"E:\project-DataSets20240917\WebGoat","[27443263b072592479a7be57fb7b2e9517aa66dc, 298abfbc5c23c40a243ffce3bde9467ff8a52ecd, 43b8d505324b6163afef6adb7971e72d906eca5a]","[NO_NOISE, NO_NOISE, NO_NOISE]","[VulnerableTaskHolder, readObject]"
"E:\project-DataSets20240917\WebGoat","[0e11e36e8fa3a748f2ca5006f443eb94e4c239fd, 13ce464d87d6de95ca93da86bf27d01528eea57f, a7e5fd98ba8ce54a024226553c703e2691247c96]","[NO_NOISE, NO_NOISE, NO_NOISE]","[VulnerableTaskHolder, readObject]"
"E:\project-DataSets20240917\WebGoat","[1579a5db62daaaf129dd9ae2877c0292960ac471, 39e27037a1eb91ff6a9131021bde2efd35b64d94, e866a84c4f7340e9560cd8d465ecaecd4829bbfd]","[NO_NOISE, NO_NOISE, [webgoat-lessons/insecure-deserialization/src/main/java/org/dummy/insecure/framework/VulnerableTaskHolder.java|RENAME_ATTRIBUTE, webgoat-lessons/insecure-deserialization/src/main/java/org/dummy/insecure/framework/VulnerableTaskHolder.java|RENAME_VARIABLE]]","[VulnerableTaskHolder, readObject, toString]"
"E:\project-DataSets20240917\WebGoat","[325e4fb71a922c457b02d30e28389226696c6162, b1b94d7b54472da628d47631021adacc40016855, e714a63c84f28faef580088ae5da84043724082f]","[NO_NOISE, NO_NOISE, NO_NOISE]","[readObject]"
"E:\project-DataSets20240917\WebGoat","[31b599da35061cf824a0829ce63866e7e3b2b44f, 75c8ee470e1b96be3521656540b2166982efa3a4, fb857c4fa1b77cd96d5d9394e1947213e943fd98]","[[webgoat-lessons/insecure-deserialization/src/main/java/org/dummy/insecure/framework/VulnerableTaskHolder.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[readObject]"
"E:\project-DataSets20240917\WebGoat","[1f4ecb1fc35427bfea11b7defc8b08f421acb851, 539af382deb8dcd22a40ba90083295a1ee130948, a66d385b58dd228da2e592511e05c16cac4f3df5]","[[webgoat-lessons/insecure-deserialization/src/main/java/org/dummy/insecure/framework/VulnerableTaskHolder.java|RENAME_VARIABLE], NO_NOISE, [webgoat-lessons/insecure-deserialization/src/main/java/org/dummy/insecure/framework/VulnerableTaskHolder.java|EXTRACT_VARIABLE, webgoat-lessons/insecure-deserialization/src/main/java/org/dummy/insecure/framework/VulnerableTaskHolder.java|RENAME_PARAMETER, webgoat-lessons/insecure-deserialization/src/main/java/org/dummy/insecure/framework/VulnerableTaskHolder.java|RENAME_VARIABLE, webgoat-lessons/insecure-deserialization/src/main/java/org/owasp/webgoat/deserialization/InsecureDeserializationTask.java|INVERT_CONDITION, webgoat-lessons/insecure-deserialization/src/main/java/org/owasp/webgoat/deserialization/InsecureDeserializationTask.java|RENAME_PARAMETER, webgoat-lessons/insecure-deserialization/src/main/java/org/owasp/webgoat/deserialization/InsecureDeserializationTask.java|RENAME_VARIABLE]]","[VulnerableTaskHolder, bytesToHex, completed, fromString, readObject, show, toString]"
"E:\project-DataSets20240917\WebGoat","[3f02ee292e2bd1aeb8c21c454e8bc829fdc4b63d, 914140842aef30764f660beb18da670a67312f25, c459080a049a86b14a50be7fdd1a866e1a15af65]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[1d6f014002b6e3bc14d9f756920aea1da6e963e9, 4610db5a2444b14dc0839e4811fd173c2c1f3651, 63f8ed5f0e6c99b075707439c2fbdf8890621147]","[[webgoat-lessons/idor/src/main/java/org/owasp/webgoat/idor/IDOREditOtherProfiile.java|RENAME_ATTRIBUTE, webgoat-lessons/idor/src/main/java/org/owasp/webgoat/idor/IDOREditOtherProfiile.java|RENAME_PARAMETER], NO_NOISE, [webgoat-lessons/idor/src/main/java/org/owasp/webgoat/idor/IDOREditOtherProfiile.java|RENAME_ATTRIBUTE, webgoat-lessons/idor/src/main/java/org/owasp/webgoat/idor/IDOREditOtherProfiile.java|RENAME_PARAMETER]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[1ccece80e8f681cd2b3ebfe6a851d4dc55cf4ac9, 6c2627b71808d70768a63334bd4763c1bc8ba2a5, f0ebd828cffa66b0695a00f1193945dbe90a83ad]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[2272c65ba95f3fab4f330eabbe49d502f3e608bc, a0f4cfb9d3dfbbc040d5e0317380197efcb569df, c7c09bb4e23cb2ff9109d277ec4ddfd19f97f0ab]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[66473891c1511125ec3a1cd3f35368dbfe742220, 88a5f0aa68965d0e22c196f36490936d02dc5dba, a1ffe3000c3c8aabf5ea3296f4f74460949c9cff]","[NO_NOISE, NO_NOISE, [webgoat-lessons/idor/src/main/java/org/owasp/webgoat/idor/IDOREditOtherProfiile.java|RENAME_ATTRIBUTE, webgoat-lessons/idor/src/main/java/org/owasp/webgoat/idor/IDOREditOtherProfiile.java|RENAME_PARAMETER]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[090f3608908c4d460c4244592b138fd61b8e6ad6, d3270a2a39dc94d7a2e0946cc3835f87e4177027, eb225d1a35a30c0707a86f3af42bc7d8ca1cb476]","[NO_NOISE, NO_NOISE, [webgoat-lessons/idor/src/main/java/org/owasp/webgoat/idor/IDOREditOtherProfiile.java|INVERT_CONDITION]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[12fbee27eb4f2e1bf83ebbec32656e2874525a7b, 6487e945348ee3f2f36d0880c28e905930834673, e21435ab5cebb216e1474fd2438e64fd92b41377]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[2ad35fae0befe55b1e5a1335c1505d956e3acb6b, 33f6059f860971805c4401fecc3fb0a0652a4517, a6c05f0f29b911dbfc884027342fbc425405289e]","[[webgoat-lessons/idor/src/main/java/org/owasp/webgoat/idor/IDORLogin.java|EXTRACT_VARIABLE], [webgoat-lessons/idor/src/main/java/org/owasp/webgoat/idor/IDORLogin.java|RENAME_PARAMETER, webgoat-lessons/idor/src/main/java/org/owasp/webgoat/idor/IDORLogin.java|RENAME_VARIABLE, webgoat-lessons/idor/src/main/java/org/owasp/webgoat/idor/IDORViewOwnProfile.java|RENAME_ATTRIBUTE, webgoat-lessons/idor/src/main/java/org/owasp/webgoat/idor/IDORViewOwnProfile.java|RENAME_VARIABLE], NO_NOISE]","[completed, initIDORInfo, invoke]"
"E:\project-DataSets20240917\WebGoat","[40a839a8ae76d759393c2dc80189b00e696dd24b, 9fbdd5d7f58d626844e40068c3db6175733ccdd3, ec69c5771097eb2d2e15990b0285fd2431b20459]","[[webgoat-lessons/http-proxies/src/main/java/org/owasp/webgoat/http_proxies/HttpBasicsInterceptRequest.java|RENAME_PARAMETER, webgoat-lessons/http-proxies/src/main/java/org/owasp/webgoat/http_proxies/HttpBasicsInterceptRequest.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[4a083518f61678c6226acad189bd99bd0b4f66d6, ea446fd186a55fd8941ef25b38b730057d2dffb3, f7d3e61bffcba7560ff26a1904f8e94b8398983a]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[253fe339144aef138b7f00fab91f6f573d19acb5, b0ea7a40309239e4521418793b161378638857eb, cede21064039bf00cdba3bf1d9c3b6d4347c51ff]","[NO_NOISE, NO_NOISE, [webgoat-lessons/http-proxies/src/main/java/org/owasp/webgoat/http_proxies/HttpBasicsInterceptRequest.java|RENAME_PARAMETER, webgoat-lessons/http-proxies/src/main/java/org/owasp/webgoat/http_proxies/HttpBasicsInterceptRequest.java|RENAME_VARIABLE]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[276f626576ca70cd79daccaba89a20cf3f58092b, d585d05efbb93b671ad9c39474f1fe353f56f54f, dc2ced3bd1ac768065ceb654fdc5f36343b42554]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[c4e1f61e07761fa70963329126a67eeea4abff91, cbebac7d57e5b61b442198a6a3b56986aab81113, d7ce0416e51eb361b226d774b0d60889d88a9a9b]","[[webgoat-lessons/http-proxies/src/main/java/org/owasp/webgoat/http_proxies/HttpBasicsInterceptRequest.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[14a7a90f7325c8453107e994151f52a3f76152cc, 2094c25d58c23325e6d17da51fce2edf59351c9c, 70c3181d0261c3b825f5824dac20603a0c4b5152]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[083bc7fd7b7736eb0732bbc7f275d1db5f4c9f6f, 692a243c86e8e432c1a49b5fa6e313dda4769d97, 84d4861b8a354f5aab43ad7be5c2b11190ecd317]","[[webgoat-lessons/http-proxies/src/main/java/org/owasp/webgoat/http_proxies/HttpBasicsInterceptRequest.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[361288b567b0c3c8f579adfe8e187df6f4509329, 3932bcd454ae04fbe7bd3ff992122890b8431823, 557d9db4c0fe808535a56cbd488144ea6b5fbb02]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[07c6e4d9500475576d073296e35b7f8ba147e68d, 767e92355dc58ac5cc0842401ecf63d28c521981, d2ffbcd1c0a707ff4dca6cdca003c56467c9cc78]","[NO_NOISE, [webgoat-lessons/http-basics/src/main/java/org/owasp/webgoat/http_basics/HttpBasicsLesson.java|EXTRACT_VARIABLE], NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[0d917285a0a8c38051cac7cd6a2cac2b288eb608, 5016de7ffbc2db3f64a87a03de82c53c2f82f7fd, 5cd329b4fe5dca07fe236f09bf697cd3fab48212]","[NO_NOISE, [webgoat-lessons/http-basics/src/main/java/org/owasp/webgoat/http_basics/HttpBasicsLesson.java|RENAME_PARAMETER], [webgoat-lessons/http-basics/src/main/java/org/owasp/webgoat/http_basics/HttpBasicsLesson.java|RENAME_PARAMETER]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[358bd5d3c451c44fc238f991bbfe14122f9eda00, 8ea47ff886e2625cd01a7dbf9924d412a89cd565, bb2013138e7ce2f75093be20609c59d41386731e]","[NO_NOISE, [webgoat-lessons/http-basics/src/main/java/org/owasp/webgoat/http_basics/HttpBasicsLesson.java|RENAME_PARAMETER], NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[a28d093fa7b82725bd88c8b0e30deb92fa5cef12, c526c824d2599f7cb8f8575ec039c6626cffce70, d37acd3008a8894f0534b1d2c01a6534a6b26197]","[NO_NOISE, NO_NOISE, [webgoat-lessons/http-basics/src/main/java/org/owasp/webgoat/http_basics/HttpBasicsQuiz.java|ADD_PARAMETER, webgoat-lessons/http-basics/src/main/java/org/owasp/webgoat/http_basics/HttpBasicsQuiz.java|REMOVE_PARAMETER]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[29135e9524d5bd8a2927736e817093380ba9599b, c8588c3449577ac197717c76d6c53c14469e4563, fa0cf96a91b86f2d161678fafc752dae3b84cd20]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[982304179a3c07e076e7031f883e116047e85197, b2b9019eb0686a89047296f1ac6ac8e63299f221, b47bdec322a9e1432b9e77f4432e9cc30a9d3f6f]","[NO_NOISE, NO_NOISE, [webgoat-lessons/html-tampering/src/main/java/org/owasp/webgoat/html_tampering/HtmlTamperingTask.java|RENAME_PARAMETER]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[5c8942bdc695f77ce14f1c4f547e681fe0dbe6ca, bac749921a9261660ef41811ef821b6304422aac, da4d91f85e8457e764041f0290e3ab6a732f0e53]","[NO_NOISE, NO_NOISE, [webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/csrf/CSRFFeedback.java|RENAME_ATTRIBUTE, webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/csrf/CSRFFeedback.java|RENAME_PARAMETER]]","[completed, flag, hostOrRefererDifferentHost, requestContainsWebGoatCookie]"
"E:\project-DataSets20240917\WebGoat","[ad8c783e48605cd04fe0374a08b5d77cbadfeadc, b7607dc9192b60deb24c7e2465cf206588663f60, e498420b2dac92a2454397315e25f0c7b237009a]","[[webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/csrf/CSRFFeedback.java|RENAME_PARAMETER, webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/csrf/CSRFFeedback.java|RENAME_VARIABLE], [webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/csrf/CSRFFeedback.java|RENAME_PARAMETER, webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/csrf/CSRFFeedback.java|RENAME_VARIABLE], NO_NOISE]","[completed, flag, hostOrRefererDifferentHost, requestContainsWebGoatCookie]"
"E:\project-DataSets20240917\WebGoat","[7ba5640b8b343910928d76f9675685c5696997d9, 9f87e3328e777ddcbfded7be1c3ccd9cf29414c5, d80b2c4116d4a86945d3e7a8083cd498c93c6f52]","[NO_NOISE, NO_NOISE, NO_NOISE]","[flag, hostOrRefererDifferentHost, requestContainsWebGoatCookie]"
"E:\project-DataSets20240917\WebGoat","[66d4e985db9585787ca27d40a5977b29670c95cf, 7587e970ac15ebddd14316cde706b88ab5b63c01, daedf3a0bcb94749f407ac88471c168af6e28f5e]","[NO_NOISE, NO_NOISE, [webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/csrf/CSRFFeedback.java|RENAME_VARIABLE]]","[completed, hostOrRefererDifferentHost, requestContainsWebGoatCookie]"
"E:\project-DataSets20240917\WebGoat","[13a722afd6a96a8fc587ed966358be03cc0ada0c, 470d8b568b8ddc57737c62fdf660e62c21b79a93, c01ca2d9415a18a7b6a2b8c60a7f07b61daa0f3b]","[[webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/csrf/CSRFFeedback.java|INVERT_CONDITION], NO_NOISE, NO_NOISE]","[completed, flag, hostOrRefererDifferentHost, requestContainsWebGoatCookie]"
"E:\project-DataSets20240917\WebGoat","[a365353903c82cb1c6c3aef8459803537c49654a, b7f19f0f8cdba06cca8b662622de2ca85b8d33c1, f0fa2a394311c02c51c98f983a679b469b90716d]","[[webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/csrf/CSRFFeedback.java|INVERT_CONDITION], NO_NOISE, [webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/csrf/CSRFConfirmFlag1.java|EXTRACT_VARIABLE, webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/csrf/CSRFConfirmFlag1.java|RENAME_ATTRIBUTE, webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/csrf/ForgedReviews.java|EXTRACT_VARIABLE, webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/csrf/ForgedReviews.java|RENAME_ATTRIBUTE, webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/csrf/ForgedReviews.java|RENAME_PARAMETER]]","[completed, createNewReview, invoke, requestContainsWebGoatCookie, retrieveReviews]"
"E:\project-DataSets20240917\WebGoat","[1661f9d73d65cc4568b5fb9e19f8ac6c7ce990a3, a2f9bfadd44f9835c724ec1601112404ccef868b, afa9336451f671c5d75eb47f9820f4bf26a4b343]","[[webgoat-lessons/crypto/src/main/java/org/owasp/webgoat/crypto/HashingAssignment.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[completed, getMd5, getSha256]"
"E:\project-DataSets20240917\WebGoat","[7004ef7604c202dac14863c58581efa617caf2c5, ca42061a42738e2dc9382691d3d65a0f50653975, e7e7b97fc9c9836bee50edf262d1027d3665213e]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed, getMd5, getSha256]"
"E:\project-DataSets20240917\WebGoat","[86519b9c3f6b046c622a20653b654df4bf5c5cff, aecaa6f72d2b72f31ed1f4b3ce28cf2ee1898dea, f5a0e541765529201bbdff221e0663807914a82b]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed, getSha256]"
"E:\project-DataSets20240917\WebGoat","[66ea077109df11cd6632330188b3bdaf73d278cc, 6d3f837cd6cae1c28e37c870d224d7fea9b2bc86, d84b776f51a32f21bcc49d0ca0c2b3a3ff82b7af]","[[webgoat-lessons/crypto/src/main/java/org/owasp/webgoat/crypto/HashingAssignment.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[completed, getMd5]"
"E:\project-DataSets20240917\WebGoat","[0f9a35806ea3cccf4295688f7a05dcdc8bba3af2, 23b2f69b28450d9e7697603ca450a107b82c7680, c575d6dfc4b1c758b538b63f2f1d98be8562eb27]","[NO_NOISE, [webgoat-lessons/crypto/src/main/java/org/owasp/webgoat/crypto/HashingAssignment.java|RENAME_VARIABLE], NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[7d413fb0d71aca47b4e7965851eed67dfaa84d27, 9fb03d038d972c326878782ffefc94bf7c01f6bf, ec2acc6a50e01548c8d6667ce03e87ddd29634eb]","[NO_NOISE, NO_NOISE, [webgoat-lessons/crypto/src/main/java/org/owasp/webgoat/crypto/HashingAssignment.java|EXTRACT_VARIABLE]]","[completed, getMd5, getSha256]"
"E:\project-DataSets20240917\WebGoat","[457a2a5803dbd31f9430a05278871d2198639cc4, 7fc208b9cfb55b2bf1c81be69536825441e7a35b, c417ecf2d059b44a7794337f5c539c8311e6f08e]","[[webgoat-lessons/crypto/src/main/java/org/owasp/webgoat/crypto/HashingAssignment.java|RENAME_VARIABLE], NO_NOISE, [webgoat-lessons/crypto/src/main/java/org/owasp/webgoat/crypto/HashingAssignment.java|RENAME_PARAMETER]]","[completed, getSha256]"
"E:\project-DataSets20240917\WebGoat","[8f59be126f3944bc49827e84c5fcb5fae6a3bc26, d580b5b0057833113be6e0787297b83d63d1c366, ef1e366c4a561afde3b77c1e43ed06cbecbde261]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed, getMd5]"
"E:\project-DataSets20240917\WebGoat","[719fc5ca53391e04a13d3e9d0d7cd7549934a97b, a90430b10759a338a61838ec6232ae2bc18be5cc, cea02ec5bb6f79cc2fd578cb3facb33262c697f3]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed, getMd5, getSha256]"
"E:\project-DataSets20240917\WebGoat","[941ce2514589225809e1f7769ddaa4955546d35a, e639604ecaf11df1bc210a3e31690c428e247b69, fc179e80bde78e886f23e59e6ca86f7c58b591af]","[[webgoat-lessons/crypto/src/main/java/org/owasp/webgoat/crypto/HashingAssignment.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[completed, getMd5, getSha256]"
"E:\project-DataSets20240917\WebGoat","[76a09d47a7683de8ed4fdde00f079a67037c4528, 894a282fb6e907b6461bb7940b468293b6fb7ffc, f1e4914852765f4719fa32ea1277313183dd74cf]","[NO_NOISE, NO_NOISE, [webgoat-lessons/crypto/src/main/java/org/owasp/webgoat/crypto/HashingAssignment.java|RENAME_PARAMETER, webgoat-lessons/crypto/src/main/java/org/owasp/webgoat/crypto/HashingAssignment.java|RENAME_VARIABLE]]","[completed, getMd5, getSha256]"
"E:\project-DataSets20240917\WebGoat","[196b581e9c55862db7120114d98472e9c2ec4fb6, 71a4aa69519ede970753efb79c80921bc916da8a, 80524e3d5664887a8ea98929628df7de45786cb9]","[[webgoat-lessons/crypto/src/main/java/org/owasp/webgoat/crypto/XOREncodingAssignment.java|EXTRACT_VARIABLE, webgoat-lessons/crypto/src/main/java/org/owasp/webgoat/crypto/XOREncodingAssignment.java|RENAME_PARAMETER], [webgoat-lessons/cross-site-scripting/src/main/java/org/owasp/webgoat/xss/stored/StoredCrossSiteScriptingVerifier.java|RENAME_PARAMETER, webgoat-lessons/cross-site-scripting/src/main/java/org/owasp/webgoat/xss/stored/StoredCrossSiteScriptingVerifier.java|RENAME_VARIABLE], NO_NOISE]","[completed, getMd5, getSha256]"
