"id","projectName","transformType","transformTypeId","ErrorReason"
"28","spring-roo/addon-logging","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"29","spring-roo/addon-logging","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"3","spring-roo/addon-oscommands","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"4","spring-roo/addon-oscommands","IF_DIVIDING","9","No changes detected---no transform"
"5","spring-roo/addon-oscommands","WHILE_TO_FOR","2","No changes detected---no transform"
"8","spring-roo/addon-oscommands","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"9","spring-roo/addon-oscommands","IF_DIVIDING","9","No changes detected---no transform"
"10","spring-roo/addon-oscommands","SINGLE_IF_TO_CONDITIONAL_EXP","4","No changes detected---no transform"
"11","spring-roo/addon-oscommands","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"12","spring-roo/addon-oscommands","SINGLE_IF_TO_CONDITIONAL_EXP","4","No changes detected---no transform"
"13","spring-roo/addon-oscommands","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"14","spring-roo/addon-oscommands","WHILE_TO_FOR","2","No changes detected---no transform"
"15","spring-roo/addon-oscommands","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"16","spring-roo/addon-oscommands","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"17","spring-roo/addon-oscommands","CONDITIONAL_EXP_TO_SINGLE_IF","5","No changes detected---no transform"
"18","spring-roo/addon-oscommands","SINGLE_IF_TO_CONDITIONAL_EXP","4","No changes detected---no transform"
"19","spring-roo/addon-oscommands","FOR_TO_WHILE","1","No changes detected---no transform"
"20","spring-roo/addon-oscommands","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"23","spring-roo/addon-oscommands","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"24","spring-roo/addon-oscommands","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"26","spring-roo/addon-oscommands","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"27","spring-roo/addon-oscommands","INFIX_EXPRESSION_DIVIDING","8","No changes detected---no transform"
"28","spring-roo/addon-oscommands","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"3","spring-roo/addon","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"6","spring-roo/addon","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"7","spring-roo/addon","REVERSE_IF_ELSE","3","No changes detected---no transform"
"8","spring-roo/addon","REVERSE_IF_ELSE","3","No changes detected---no transform"
"10","spring-roo/addon","CONDITIONAL_EXP_TO_SINGLE_IF","5","No changes detected---no transform"
"11","spring-roo/addon","CONDITIONAL_EXP_TO_SINGLE_IF","5","No changes detected---no transform"
"12","spring-roo/addon","INFIX_EXPRESSION_DIVIDING","8","No changes detected---no transform"
"13","spring-roo/addon","IF_DIVIDING","9","No changes detected---no transform"
"15","spring-roo/addon","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"16","spring-roo/addon","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"17","spring-roo/addon","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"18","spring-roo/addon","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"19","spring-roo/addon","STATEMENTS_ORDER_REARRANGEMENT","10","No changes detected---no transform"
"20","spring-roo/addon","WHILE_TO_FOR","2","No changes detected---no transform"
"21","spring-roo/addon","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"22","spring-roo/addon","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"23","spring-roo/addon","STATEMENTS_ORDER_REARRANGEMENT","10","No changes detected---no transform"
"24","spring-roo/addon","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"25","spring-roo/addon","WHILE_TO_FOR","2","No changes detected---no transform"
"26","spring-roo/addon","CONDITIONAL_EXP_TO_SINGLE_IF","5","No changes detected---no transform"
"27","spring-roo/addon","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"28","spring-roo/addon","SINGLE_IF_TO_CONDITIONAL_EXP","4","No changes detected---no transform"
"29","spring-roo/addon","REVERSE_IF_ELSE","3","No changes detected---no transform"
"1","spring-roo/addon-propfiles","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"2","spring-roo/addon-propfiles","STATEMENTS_ORDER_REARRANGEMENT","10","No changes detected---no transform"
"3","spring-roo/addon-propfiles","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"4","spring-roo/addon-propfiles","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"5","spring-roo/addon-propfiles","CONDITIONAL_EXP_TO_SINGLE_IF","5","No changes detected---no transform"
"6","spring-roo/addon-propfiles","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"7","spring-roo/addon-propfiles","WHILE_TO_FOR","2","No changes detected---no transform"
"9","spring-roo/addon-propfiles","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"10","spring-roo/addon-propfiles","FOR_TO_WHILE","1","No changes detected---no transform"
"11","spring-roo/addon-propfiles","IF_DIVIDING","9","No changes detected---no transform"
"12","spring-roo/addon-propfiles","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"13","spring-roo/addon-propfiles","CONDITIONAL_EXP_TO_SINGLE_IF","5","No changes detected---no transform"
"14","spring-roo/addon-propfiles","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"16","spring-roo/addon-propfiles","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"18","spring-roo/addon-propfiles","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"19","spring-roo/addon-propfiles","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"20","spring-roo/addon-propfiles","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"21","spring-roo/addon-propfiles","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"22","spring-roo/addon-propfiles","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"23","spring-roo/addon-propfiles","IF_DIVIDING","9","No changes detected---no transform"
"24","spring-roo/addon-propfiles","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"25","spring-roo/addon-propfiles","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"26","spring-roo/addon-propfiles","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"27","spring-roo/addon-propfiles","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"28","spring-roo/addon-propfiles","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"29","spring-roo/addon-propfiles","INFIX_EXPRESSION_DIVIDING","8","No changes detected---no transform"
"3","spring-roo/addon-push-in","IF_DIVIDING","9","No changes detected---no transform"
"4","spring-roo/addon-push-in","FOR_TO_WHILE","1","No changes detected---no transform"
"5","spring-roo/addon-push-in","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"9","spring-roo/addon-push-in","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"10","spring-roo/addon-push-in","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"12","spring-roo/addon-push-in","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"13","spring-roo/addon-push-in","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"17","spring-roo/addon-push-in","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"18","spring-roo/addon-push-in","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"20","spring-roo/addon-push-in","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"22","spring-roo/addon-push-in","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"24","spring-roo/addon-push-in","IF_DIVIDING","9","No changes detected---no transform"
"25","spring-roo/addon-push-in","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"29","spring-roo/addon-push-in","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"1","spring-roo/addon","CONDITIONAL_EXP_TO_SINGLE_IF","5","No changes detected---no transform"
"4","spring-roo/addon","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"5","spring-roo/addon","STATEMENTS_ORDER_REARRANGEMENT","10","No changes detected---no transform"
"6","spring-roo/addon","IF_DIVIDING","9","No changes detected---no transform"
"7","spring-roo/addon","WHILE_TO_FOR","2","No changes detected---no transform"
"8","spring-roo/addon","INFIX_EXPRESSION_DIVIDING","8","No changes detected---no transform"
"9","spring-roo/addon","STATEMENTS_ORDER_REARRANGEMENT","10","No changes detected---no transform"
"10","spring-roo/addon","WHILE_TO_FOR","2","No changes detected---no transform"
"11","spring-roo/addon","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"12","spring-roo/addon","REVERSE_IF_ELSE","3","No changes detected---no transform"
"13","spring-roo/addon","REVERSE_IF_ELSE","3","No changes detected---no transform"
"15","spring-roo/addon","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"16","spring-roo/addon","STATEMENTS_ORDER_REARRANGEMENT","10","No changes detected---no transform"
"17","spring-roo/addon","INFIX_EXPRESSION_DIVIDING","8","No changes detected---no transform"
"18","spring-roo/addon","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"19","spring-roo/addon","WHILE_TO_FOR","2","No changes detected---no transform"
"21","spring-roo/addon","IF_DIVIDING","9","No changes detected---no transform"
"22","spring-roo/addon","REVERSE_IF_ELSE","3","No changes detected---no transform"
"23","spring-roo/addon","CONDITIONAL_EXP_TO_SINGLE_IF","5","No changes detected---no transform"
"24","spring-roo/addon","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"25","spring-roo/addon","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"26","spring-roo/addon","INFIX_EXPRESSION_DIVIDING","8","No changes detected---no transform"
"27","spring-roo/addon","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"28","spring-roo/addon","FOR_TO_WHILE","1","No changes detected---no transform"
"29","spring-roo/addon","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"3","spring-roo/addon-tailor","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"4","spring-roo/addon-tailor","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"5","spring-roo/addon-tailor","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"6","spring-roo/addon-tailor","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"8","spring-roo/addon-tailor","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"9","spring-roo/addon-tailor","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"10","spring-roo/addon-tailor","SINGLE_IF_TO_CONDITIONAL_EXP","4","No changes detected---no transform"
"11","spring-roo/addon-tailor","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"12","spring-roo/addon-tailor","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"13","spring-roo/addon-tailor","SINGLE_IF_TO_CONDITIONAL_EXP","4","No changes detected---no transform"
"14","spring-roo/addon-tailor","FOR_TO_WHILE","1","No changes detected---no transform"
"15","spring-roo/addon-tailor","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"16","spring-roo/addon-tailor","SINGLE_IF_TO_CONDITIONAL_EXP","4","No changes detected---no transform"
"17","spring-roo/addon-tailor","STATEMENTS_ORDER_REARRANGEMENT","10","No changes detected---no transform"
"18","spring-roo/addon-tailor","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
