"id", "projectName", "startCommit", "endCommit", "transformType","transformTypeId", "transformSum", "RelatedMethodsNum","RelatedMethodSet","RelatedCasesNum"
"9","RuoYi/ruoyi-framework","8fd42d28401d5a7776384eb6667bb5e292ca8fbb","d9a9eebafca361a149038a0221a76ec745c74b74","INFIX_EXPRESSION_DIVIDING","8","1","1","[CaptchaValidateFilter isAccessAllowed (ServletRequest, ServletResponse, Object)]","6"
"10","RuoYi/ruoyi-framework","d9a9eebafca361a149038a0221a76ec745c74b74","edc127bf89317e55f941b790c007e1dfdc2ed0dc","SWITCH_EQUAL_SIDES","14","1","1","[CaptchaValidateFilter isAccessAllowed (ServletRequest, ServletResponse, Object)]","6"
"12","RuoYi/ruoyi-framework","edc127bf89317e55f941b790c007e1dfdc2ed0dc","30abed0ca7377ff28dd030577b8b4bbc2f135779","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","8","[DruidConfig doFilter (ServletRequest, ServletResponse, FilterChain), DruidConfig slaveDataSource (DruidProperties), DruidConfig destroy (), DruidConfig dataSource (DataSource), DruidConfig removeDruidFilterRegistrationBean (DruidStatProperties), DruidConfig init (javax.servlet.FilterConfig), DruidConfig setDataSource (Map<Object,Object>, String, String), DruidConfig masterDataSource (DruidProperties)]","56"
"14","RuoYi/ruoyi-framework","30abed0ca7377ff28dd030577b8b4bbc2f135779","5d328435b6375c37be1ba8bf1f3e5ce0f651c28a","STATEMENTS_ORDER_REARRANGEMENT","10","1","2","[DruidConfig doFilter (ServletRequest, ServletResponse, FilterChain), DruidConfig removeDruidFilterRegistrationBean (DruidStatProperties)]","14"
"22","RuoYi/ruoyi-framework","5d328435b6375c37be1ba8bf1f3e5ce0f651c28a","50dd23b6ed43dd74e36e31d98a357c20242a54fb","VAR_DECLARATION_MERGING","12","1","1","[DruidConfig removeDruidFilterRegistrationBean (DruidStatProperties)]","7"
"24","RuoYi/ruoyi-framework","50dd23b6ed43dd74e36e31d98a357c20242a54fb","c9f80c697829b2d860ba78afa9d4dee695a26858","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1","[DruidConfig removeDruidFilterRegistrationBean (DruidStatProperties)]","7"
"28","RuoYi/ruoyi-framework","c9f80c697829b2d860ba78afa9d4dee695a26858","625df175cbf719f788dfe761d3f0b0ac7ec0da53","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[DruidConfig removeDruidFilterRegistrationBean (DruidStatProperties)]","7"
"0","RuoYi/ruoyi-generator","625df175cbf719f788dfe761d3f0b0ac7ec0da53","05a7154e1350dbb6d7cc270259d2901626a7819f","VAR_DECLARATION_DIVIDING","13","1","48","[GenController remove (String), IGenTableColumnService updateGenTableColumn (GenTableColumn), GenTableServiceImpl getGenPath (GenTable, String), GenTableColumnMapper selectGenTableColumnListByTableId (GenTableColumn), GenTableServiceImpl generatorCode (String), GenTableServiceImpl selectGenTableList (GenTable), GenController create (String), GenController importTable (), GenTableServiceImpl validateEdit (GenTable), GenTableColumnMapper deleteGenTableColumns (List<GenTableColumn>), GenController genList (GenTable), GenTableServiceImpl downloadCode (String), GenTableServiceImpl setSubTable (GenTable), GenTableColumnMapper updateGenTableColumn (GenTableColumn), GenTableServiceImpl selectGenTableAll (), GenController editSave (GenTable), GenTableServiceImpl selectGenTableById (Long), GenController columnList (GenTableColumn), GenTableServiceImpl selectDbTableListByNames (String[]), GenUtils getBusinessName (String), GenTableServiceImpl createTable (String), GenTableServiceImpl deleteGenTableByIds (String), GenTableColumnMapper insertGenTableColumn (GenTableColumn), IGenTableColumnService insertGenTableColumn (GenTableColumn), GenTableServiceImpl selectDbTableList (GenTable), GenController edit (Long, ModelMap), GenTableServiceImpl downloadCode (String[]), GenController dataList (GenTable), GenController createTable (), GenTableServiceImpl generatorCode (String, ZipOutputStream), GenTableServiceImpl updateGenTable (GenTable), GenController gen (), GenController synchDb (String), GenTableServiceImpl setTableFromOptions (GenTable), GenTableServiceImpl importGenTable (List<GenTable>, String), GenTableServiceImpl setPkColumn (GenTable), GenTableColumnMapper deleteGenTableColumnByIds (Long[]), GenController genCode (String), GenTableServiceImpl synchDb (String), GenController batchGenCode (HttpServletResponse, String), GenController preview (Long), IGenTableColumnService selectGenTableColumnListByTableId (GenTableColumn), GenController importTableSave (String), GenController genCode (HttpServletResponse, byte[]), GenController download (HttpServletResponse, String), IGenTableColumnService deleteGenTableColumnByIds (String), GenTableServiceImpl previewCode (Long), GenTableColumnMapper selectDbTableColumnsByName (String)]","240"
"7","RuoYi/ruoyi-generator","05a7154e1350dbb6d7cc270259d2901626a7819f","71bc9a975b1648fef61ff8884d220fc925dce3b6","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1","[GenUtils initColumnField (GenTableColumn, GenTable)]","5"
"8","RuoYi/ruoyi-generator","71bc9a975b1648fef61ff8884d220fc925dce3b6","9bc0780e2aed5d36f3f0bb8c84a318a279e14780","SWITCH_EQUAL_SIDES","14","1","1","[GenUtils initColumnField (GenTableColumn, GenTable)]","5"
"9","RuoYi/ruoyi-generator","9bc0780e2aed5d36f3f0bb8c84a318a279e14780","21006eed944af3a4de608be5f437998ce7206b92","REVERSE_IF_ELSE","3","1","5","[GenUtils getDbType (String), GenUtils convertClassName (String), GenUtils getColumnLength (String), GenUtils replaceFirst (String, String[]), GenUtils initColumnField (GenTableColumn, GenTable)]","25"
"12","RuoYi/ruoyi-generator","21006eed944af3a4de608be5f437998ce7206b92","fa5acb414b1a2b58d0d941920158e274e5e8d94b","VAR_DECLARATION_DIVIDING","13","1","1","[GenUtils initColumnField (GenTableColumn, GenTable)]","5"
"18","RuoYi/ruoyi-generator","fa5acb414b1a2b58d0d941920158e274e5e8d94b","d48ed48bee8d8bd681af0d7e6529b9aad0c25990","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1","[GenUtils initColumnField (GenTableColumn, GenTable)]","5"
"20","RuoYi/ruoyi-generator","d48ed48bee8d8bd681af0d7e6529b9aad0c25990","56e662a84fa4db89ae7becde2125f9a00bac62d1","VAR_DECLARATION_MERGING","12","1","3","[GenUtils getModuleName (String), GenUtils getBusinessName (String), GenUtils initColumnField (GenTableColumn, GenTable)]","15"
"24","RuoYi/ruoyi-generator","56e662a84fa4db89ae7becde2125f9a00bac62d1","81ed5b919480538ef60d523cbc9e2af01eaae2ec","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[GenUtils initColumnField (GenTableColumn, GenTable)]","5"
"25","RuoYi/ruoyi-generator","81ed5b919480538ef60d523cbc9e2af01eaae2ec","327780670a7b57af000542f18ff7d0c8b8b97801","SWITCH_EQUAL_SIDES","14","1","1","[GenUtils initColumnField (GenTableColumn, GenTable)]","5"
"26","RuoYi/ruoyi-generator","327780670a7b57af000542f18ff7d0c8b8b97801","7010f19a74deac1c4f1000d5d763d41b615e59d7","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[GenUtils initColumnField (GenTableColumn, GenTable)]","5"
"27","RuoYi/ruoyi-generator","7010f19a74deac1c4f1000d5d763d41b615e59d7","5687315f281d39332ba24c7868927e8f2c1e8bc0","VAR_DECLARATION_DIVIDING","13","1","2","[GenUtils getModuleName (String), GenUtils getBusinessName (String)]","10"
"28","RuoYi/ruoyi-generator","5687315f281d39332ba24c7868927e8f2c1e8bc0","8c167e67fa14682a8cd24594f34429b8a2b02197","REVERSE_IF_ELSE","3","1","5","[GenUtils getDbType (String), GenUtils convertClassName (String), GenUtils getColumnLength (String), GenUtils replaceFirst (String, String[]), GenUtils initColumnField (GenTableColumn, GenTable)]","25"
"0","RuoYi/ruoyi-quartz","8c167e67fa14682a8cd24594f34429b8a2b02197","f263b351b43d198d3939180fdd368f9ab7390ef4","VAR_DECLARATION_MERGING","12","1","45","[ISysJobService deleteJobByIds (String), SysJobLogMapper selectJobLogAll (), SysJobMapper deleteJobById (Long), SysJobController list (SysJob), SysJobMapper deleteJobByIds (Long[]), SysJobController export (SysJob), SysJobLogMapper deleteJobLogByIds (String[]), SysJobLogMapper insertJobLog (SysJobLog), ScheduleUtils getJobKey (Long, String), SysJobController job (), ISysJobService checkCronExpressionIsValid (String), SysJobMapper insertJob (SysJob), ScheduleUtils getTriggerKey (Long, String), SysJobController remove (String), ISysJobService selectJobById (Long), ISysJobService updateJob (SysJob), SysJobMapper selectJobById (Long), ISysJobService resumeJob (SysJob), SysJobController addSave (SysJob), SysJobController editSave (SysJob), SysJobController detail (Long, ModelMap), SysJobController add (), SysJobController changeStatus (SysJob), SysJobController checkCronExpressionIsValid (SysJob), SysJobMapper selectJobList (SysJob), SysJobMapper updateJob (SysJob), ScheduleUtils whiteList (String), ISysJobService pauseJob (SysJob), ISysJobService run (SysJob), ScheduleUtils handleCronScheduleMisfirePolicy (SysJob, CronScheduleBuilder), SysJobController edit (Long, ModelMap), SysJobController queryCronExpression (String), ISysJobService insertJob (SysJob), SysJobLogMapper cleanJobLog (), SysJobLogMapper selectJobLogList (SysJobLog), SysJobLogMapper selectJobLogById (Long), SysJobController cron (), SysJobController run (SysJob), ScheduleUtils getQuartzJobClass (SysJob), SysJobLogMapper deleteJobLogById (Long), SysJobMapper selectJobAll (), ISysJobService deleteJob (SysJob), ScheduleUtils createScheduleJob (Scheduler, SysJob), ISysJobService changeStatus (SysJob), ISysJobService selectJobList (SysJob)]","225"
"4","RuoYi/ruoyi-quartz","f263b351b43d198d3939180fdd368f9ab7390ef4","8733c78a69b4286a3dd11a7563d29ae98f466d3b","LOCAL_VAR_RENAMING","0","1","6","[ISysJobLogService selectJobLogList (SysJobLog), ISysJobLogService deleteJobLogById (Long), ISysJobLogService addJobLog (SysJobLog), ISysJobLogService selectJobLogById (Long), ISysJobLogService deleteJobLogByIds (String), ISysJobLogService cleanJobLog ()]","36"
"8","RuoYi/ruoyi-quartz","8733c78a69b4286a3dd11a7563d29ae98f466d3b","ddccfc8e3b4fa39079bbcdf6674bdfe6716f3980","LOCAL_VAR_RENAMING","0","1","2","[ISysJobLogService selectJobLogList (SysJobLog), ISysJobLogService addJobLog (SysJobLog)]","12"
"10","RuoYi/ruoyi-quartz","ddccfc8e3b4fa39079bbcdf6674bdfe6716f3980","211ee0fc8db98c407e0fc5fe531424f4e0145973","LOCAL_VAR_RENAMING","0","1","2","[ISysJobLogService addJobLog (SysJobLog), ISysJobLogService selectJobLogById (Long)]","12"
"14","RuoYi/ruoyi-quartz","211ee0fc8db98c407e0fc5fe531424f4e0145973","762b8466bccee7018cd6048177ede83031dc1615","LOCAL_VAR_RENAMING","0","1","2","[ISysJobLogService selectJobLogList (SysJobLog), ISysJobLogService addJobLog (SysJobLog)]","12"
"0","RuoYi/ruoyi-system","762b8466bccee7018cd6048177ede83031dc1615","ba589558602beae5aaf5e55040798e9f52dd00ce","CASE_TO_IF_ELSE","17","1","85","[SysNotice getStatus (), SysLogininfor getMsg (), SysUserServiceImpl selectUserByEmail (String), SysUserServiceImpl insertUserAuth (Long, Long[]), SysLogininfor getStatus (), SysLogininfor getLoginTime (), SysLogininfor setInfoId (Long), SysLogininfor setLoginLocation (String), SysUserServiceImpl selectAllocatedList (SysUser), SysNotice setNoticeContent (String), SysUserServiceImpl selectUserById (Long), SysUserServiceImpl checkUserAllowed (SysUser), SysConfigServiceImpl selectConfigByKey (String), SysLogininfor getIpaddr (), SysUserServiceImpl checkLoginNameUnique (SysUser), ISysDictDataService selectDictLabel (String, String), SysUserServiceImpl resetUserPwd (SysUser), SysUserServiceImpl selectUnallocatedList (SysUser), SysLogininfor setBrowser (String), SysUserServiceImpl deleteUserByIds (String), SysConfigServiceImpl insertConfig (SysConfig), SysUserServiceImpl insertUserRole (Long, Long[]), SysUserServiceImpl checkEmailUnique (SysUser), SysNotice setNoticeTitle (String), SysNotice setNoticeType (String), SysLogininfor setMsg (String), SysNotice setNoticeId (Long), SysConfigServiceImpl clearConfigCache (), SysLogininfor getInfoId (), SysPostMapper selectPostsByUserId (Long), SysUserServiceImpl selectUserPostGroup (Long), SysPostMapper selectPostAll (), SysPostMapper checkPostNameUnique (String), SysUserServiceImpl selectUserRoleByUserId (Long), SysPostMapper selectPostById (Long), SysConfigServiceImpl selectConfigList (SysConfig), SysConfigServiceImpl loadingConfigCache (), SysConfigServiceImpl updateConfig (SysConfig), SysLogininfor setIpaddr (String), SysUserServiceImpl updateUserInfo (SysUser), SysPostMapper selectPostList (SysPost), SysLogininfor setStatus (String), SysConfigServiceImpl getCacheKey (String), SysLogininfor getBrowser (), SysUserServiceImpl insertUserPost (SysUser), SysNotice getNoticeContent (), ISysDictDataService updateDictData (SysDictData), SysLogininfor getLoginName (), ISysDictDataService selectDictDataById (Long), SysNotice setStatus (String), ISysDictDataService selectDictDataList (SysDictData), SysUserServiceImpl importUser (List<SysUser>, Boolean, String), SysNotice getNoticeType (), ISysDictDataService deleteDictDataByIds (String), SysPostMapper deletePostByIds (Long[]), SysConfigServiceImpl deleteConfigByIds (String), SysUserServiceImpl selectUserByLoginName (String), SysLogininfor setLoginName (String), SysUserServiceImpl registerUser (SysUser), SysLogininfor getOs (), SysPostMapper checkPostCodeUnique (String), SysUserServiceImpl changeStatus (SysUser), SysLogininfor setLoginTime (Date), SysUserServiceImpl checkPhoneUnique (SysUser), SysConfigServiceImpl checkConfigKeyUnique (SysConfig), SysConfigServiceImpl resetConfigCache (), SysLogininfor toString (), SysConfigServiceImpl getCacheName (), SysUserServiceImpl selectUserList (SysUser), ISysDictDataService insertDictData (SysDictData), SysPostMapper insertPost (SysPost), SysNotice getNoticeTitle (), SysNotice toString (), SysUserServiceImpl selectUserByPhoneNumber (String), SysUserServiceImpl checkUserDataScope (Long), SysLogininfor getLoginLocation (), SysUserServiceImpl insertUser (SysUser), SysPostMapper updatePost (SysPost), SysLogininfor setOs (String), SysNotice getNoticeId (), SysConfigServiceImpl selectConfigById (Long), SysConfigServiceImpl init (), SysUserServiceImpl selectUserRoleGroup (Long), SysUserServiceImpl deleteUserById (Long), SysUserServiceImpl updateUser (SysUser)]","510"
"1","RuoYi/ruoyi-system","ba589558602beae5aaf5e55040798e9f52dd00ce","2568036ddb5770e64584b56fb03ccd359a686e75","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1","[SysConfigServiceImpl checkConfigKeyUnique (SysConfig)]","6"
"5","RuoYi/ruoyi-system","2568036ddb5770e64584b56fb03ccd359a686e75","46df2543f99219d7dc045b373e0aa1247cb3df51","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1","[SysConfigServiceImpl checkConfigKeyUnique (SysConfig)]","6"
"7","RuoYi/ruoyi-system","46df2543f99219d7dc045b373e0aa1247cb3df51","6372e5a970d535400a484daf4688b23534cad10e","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[SysConfigServiceImpl selectConfigByKey (String)]","6"
"11","RuoYi/ruoyi-system","6372e5a970d535400a484daf4688b23534cad10e","39cbd43eadbee3df2f9f3a719b1bfb4aa1cd7404","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[SysConfigServiceImpl selectConfigByKey (String)]","6"
"14","RuoYi/ruoyi-system","39cbd43eadbee3df2f9f3a719b1bfb4aa1cd7404","762b8edfd7e2a39f7b84359e06ac7da01e2a632c","LOCAL_VAR_RENAMING","0","1","2","[SysConfigServiceImpl selectConfigById (Long), SysConfigServiceImpl deleteConfigByIds (String)]","12"
"18","RuoYi/ruoyi-system","762b8edfd7e2a39f7b84359e06ac7da01e2a632c","93cf8710e89ab2c46822ecc9b76534d500867513","REVERSE_IF_ELSE","3","1","5","[SysConfigServiceImpl insertConfig (SysConfig), SysConfigServiceImpl checkConfigKeyUnique (SysConfig), SysConfigServiceImpl deleteConfigByIds (String), SysConfigServiceImpl selectConfigByKey (String), SysConfigServiceImpl updateConfig (SysConfig)]","30"
"21","RuoYi/ruoyi-system","93cf8710e89ab2c46822ecc9b76534d500867513","bcaf8b03ef4b80470a977f84f570a4f9f2d6145a","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[SysConfigServiceImpl selectConfigByKey (String)]","6"
"24","RuoYi/ruoyi-system","bcaf8b03ef4b80470a977f84f570a4f9f2d6145a","fc3b3f949482171975d5077a0aa42efd358fe0b0","REVERSE_IF_ELSE","3","1","5","[SysConfigServiceImpl insertConfig (SysConfig), SysConfigServiceImpl checkConfigKeyUnique (SysConfig), SysConfigServiceImpl deleteConfigByIds (String), SysConfigServiceImpl selectConfigByKey (String), SysConfigServiceImpl updateConfig (SysConfig)]","30"
"29","RuoYi/ruoyi-system","fc3b3f949482171975d5077a0aa42efd358fe0b0","b20193da0541ae09ab07b6a31a21b810a7e57389","LOCAL_VAR_RENAMING","0","1","2","[SysConfigServiceImpl deleteConfigByIds (String), SysConfigServiceImpl updateConfig (SysConfig)]","12"
